번호,관리번호,지정일자,해제일자,운영상태,시설명,시설구분,도로명전체주소,소재지전체주소,도로명우편번호,시설위치(지상/지하),시설면적(㎡),최대수용인원,최종수정시점,데이터갱신구분,데이터갱신일자,위도(도),위도(분),위도(초),경도(도),경도(분),경도(초),위도(EPSG4326),경도(EPSG4326),좌표정보(X),좌표정보(Y)
7462,3670000-S199300019,1993-01-01,,사용중,한빛아파트 105동 지하 1층 주차장,공공용시설,"대전광역시 유성구 어은로 57 (어은동, 한빛아파트)",대전광역시 유성구 어은동 99번지,34140,지하,227,275,2024-01-01 22:11,U,2024-01-03 2:40,36,21,48.31,127,21,23.35,36.36331624,127.3564466,987121.4729,1818441.305
7463,3670000-S199300022,1993-01-01,,사용중,한빛아파트 128동 지하 1층 주차장,공공용시설,"대전광역시 유성구 어은로 57 (어은동, 한빛아파트)",대전광역시 유성구 어은동 99번지,34140,지하,227,275,2024-01-01 22:11,U,2024-01-03 2:40,36,21,48.31,127,21,23.35,36.36331624,127.3564466,987121.4729,1818441.305
7464,3670000-S199400012,1995-06-30,,사용중,한솔아파트 201동(지하1층주차장),공공용시설,"대전광역시 유성구 송강로 15 (송강동, 한솔아파트)",대전광역시 유성구 송강동 200번지 1호,34010,지하,1962,2378,2023-10-11 18:45,U,2023-10-13 2:40,36,25,56.71,127,23,8.85,36.4324194,127.3857911,989763.1085,1826102.86
7465,3670000-S199500008,1995-03-24,,사용중,동아벤처타워오피스텔 지하2층주차장,공공용시설,"대전광역시 유성구 온천로 59 (봉명동, 동아벤처타워)",대전광역시 유성구 봉명동 538번지 8호,34186,지하,1871,2267,2024-01-01 22:11,U,2024-01-03 2:40,36,21,20.17,127,20,40.52,36.35545904,127.3445028,986048.5637,1817571.432
7466,3670000-S199500009,1995-06-30,,사용중,한솔아파트 101동(지하1층주차장),공공용시설,"대전광역시 유성구 송강로 15 (송강동, 한솔아파트)",대전광역시 유성구 송강동 200번지 1호,34010,지하,1962,2378,2023-10-11 18:46,U,2023-10-13 2:40,36,25,56.71,127,23,8.85,36.4324194,127.3857911,989763.1085,1826102.86
7467,3670000-S199500010,1995-09-01,,사용중,청솔아파트 101동 지하주차장 1층,공공용시설,"대전광역시 유성구 송강로42번길 61 (송강동, 청솔아파트)",대전광역시 유성구 송강동 8번지 2호,34008,지하,2301.04,2789,2023-10-11 18:47,U,2023-10-13 2:40,36,26,10.2,127,23,0.97,36.43616668,127.3836025,989567.4408,1826518.753
7468,3670000-S199500011,1995-09-01,,사용중,청솔아파트 205동 지하주차장 1층,공공용시설,"대전광역시 유성구 송강로42번길 61, 205동 (송강동, 청솔아파트)",대전광역시 유성구 송강동 8번지 2호,34008,지하,2301.04,2789,2023-10-11 18:47,U,2023-10-13 2:40,36,26,10.2,127,23,0.97,36.43616668,127.3836025,989567.4408,1826518.753
7469,3670000-S199500012,1995-09-01,,사용중,청솔아파트 308동 지하주차장 1층,공공용시설,"대전광역시 유성구 송강로42번길 61, 308동 (송강동, 청솔아파트)",대전광역시 유성구 송강동 8번지 2호,34008,지하,2301.04,2789,2023-10-11 18:47,U,2023-10-13 2:40,36,26,10.2,127,23,0.97,36.43616668,127.3836025,989567.4408,1826518.753
7470,3670000-S199600005,1996-12-31,,사용중,송강그린아파트 301동(지하1층주차장),공공용시설,"대전광역시 유성구 구즉로 25 (송강동, 송강그린아파트)",대전광역시 유성구 송강동 199번지,34011,지하,10120.36,12267,2023-10-11 18:48,U,2023-10-13 2:40,36,25,53.75,127,23,0.87,36.43159772,127.3835743,989564.3025,1826011.954
7471,3670000-S199600006,1996-12-31,,사용중,송강그린아파트 305동(지하1층주차장),공공용시설,"대전광역시 유성구 구즉로 25 (송강동, 송강그린아파트)",대전광역시 유성구 송강동 199번지,34011,지하,10120.36,12267,2023-10-11 18:48,U,2023-10-13 2:40,36,25,53.75,127,23,0.87,36.43159772,127.3835743,989564.3025,1826011.954
7472,3670000-S199600007,1996-12-31,,사용중,송강그린아파트 306동(지하1층주차장),공공용시설,"대전광역시 유성구 구즉로 25 (송강동, 송강그린아파트)",대전광역시 유성구 송강동 199번지,34011,지하,4793,5809,2023-10-11 18:48,U,2023-10-13 2:40,36,25,53.75,127,23,0.87,36.43159772,127.3835743,989564.3025,1826011.954
7473,3670000-S199700001,1997-01-01,,사용중,유성구지역협력센터 지하 1층 주차장,공공용시설,"대전광역시 유성구 유성대로730번길 51, 유성구지역협력센터 (장대동)",대전광역시 유성구 장대동 282-15,34172,지하,1639,1986,2023-11-15 18:46,U,2023-11-17 2:40,36,21,29.23,127,20,7.48,36.35794327,127.3354168,985233.8268,1817848.335
7474,3670000-S199800007,1998-02-18,,사용중,샘물타운아파트(지하1층주차장),공공용시설,대전광역시 유성구 원내로 52 (원내동),대전광역시 유성구 원내동 394번지,34232,지하,9343,11324,2023-11-06 9:42,U,2023-11-08 2:40,36,17,58.91,127,19,17.23,36.29969617,127.3214535,983969.1248,1811389.739
7475,3670000-S199900002,1999-01-04,,사용중,한아름아파트(지하1층주차장),공공용시설,대전광역시 유성구 진잠로42번길 30 (원내동),대전광역시 유성구 원내동 357번지,34231,지하,14953,18124,2023-10-11 18:53,U,2023-10-13 2:40,36,17,44.23,127,19,7.35,36.2956205,127.318708,983721.7708,1810938.124
7476,3670000-S199900003,1999-05-01,,사용중,한마을아파트 101동(지하1층 주차장),공공용시설,"대전광역시 유성구 구즉로 16 (송강동, 한마을아파트)",대전광역시 유성구 송강동 200번지 4호,34010,지하,3712,4499,2023-10-11 18:53,U,2023-10-13 2:40,36,25,50.89,127,23,1.1,36.43080323,127.3836387,989569.9636,1825923.821
7477,3670000-S199900004,1999-05-01,,사용중,한마을아파트 102동(지하 1층 주차장),공공용시설,"대전광역시 유성구 구즉로 16 (송강동, 한마을아파트)",대전광역시 유성구 송강동 200번지 4호,34010,지하,3712,4499,2023-10-11 18:53,U,2023-10-13 2:40,36,25,50.89,127,23,1.1,36.43080323,127.3836387,989569.9636,1825923.821
7478,3670000-S199900007,1999-05-01,,사용중,한마을아파트 108동(지하 1층 주차장),공공용시설,"대전광역시 유성구 구즉로 16 (송강동, 한마을아파트)",대전광역시 유성구 송강동 200번지 4호,34010,지하,3712,4499,2023-10-11 18:54,U,2023-10-13 2:40,36,25,50.89,127,23,1.1,36.43080323,127.3836387,989569.9636,1825923.821
7479,3670000-S200300009,2003-03-24,,사용중,초롱마을아파트 지하주차장 1층,공공용시설,"대전광역시 유성구 월드컵대로253번길 37 (구암동, 삼정초롱마을아파트)",대전광역시 유성구 구암동 627번지 1호,34182,지하,1365,1654,2023-10-11 18:54,U,2023-10-13 2:40,36,21,0.89,127,19,45.58,36.35018257,127.3293097,984684.3808,1816988.459
7480,3670000-S200400009,2004-06-30,,사용중,열매마을1단지 삼부아파트(지하1층주차장),공공용시설,대전광역시 유성구 노은서로 222 (지족동),대전광역시 유성구 지족동 853번지,34080,지하,12137,14711,2024-01-06 14:57,U,2024-01-08 2:40,36,22,46.08,127,18,57.81,36.37946715,127.3160574,983501.4643,1820238.931
7481,3670000-S200400011,2004-06-30,,사용중,열매마을3단지 대우아파트(지하1층주차장),공공용시설,대전광역시 유성구 노은동로 219 (지족동),대전광역시 유성구 지족동 874번지,34079,지하,9674,11726,2024-01-06 14:58,U,2024-01-08 2:40,36,22,45.69,127,19,13.54,36.37935929,127.3204266,983893.3337,1820226.23
